sistema,base_de_datos,esquema,tipo_objeto,nombre_objeto,destino_postgre,existe_en_informix,query
Licencias2,catastro_gdl,dbo,TABLA,tramites_extra,padron_licencias,SI,'select * from tramites_extra' 'where id_tramite = :id_tramite') Left = 24 Top = 568 ParamData = < item DataType = ftUnknown Name = 'id_tramite' ParamType = ptUnknown end> object QryParentescoid: TIntegerField FieldName = 'id' Origin = 'DBCATASTRO2.tramites_extra.id' end object QryParentescoid_tramite: TIntegerField FieldName = 'id_tramite' Origin = 'DBCATASTRO2.tramites_extra.id_tramite'...
Licencias2,catastro_gdl,dbo,TABLA,tramites_grupos,padron_licencias,SI,"'select * from tramites_grupos order by descripcion') Left = 328 Top = 198 end object tramites_detgrupo: TQuery DatabaseName = 'DBCatastro2' RequestLive = True SQL.Strings = ( 'insert into tramites_detgrupo values (0, :tramites_grupos_id, :i' + 'd_tramite)') Left = 368 Top = 198 ParamData = < item DataType = ftInteger Name = 'tramites_grupos_id' ParamType = ptInput end item ..."
Licencias2,catastro_gdl,dbo,TABLA,tramites_visitas,padron_licencias,SI,' from tramites_visitas v ' 'inner join c_dep_horario h on h.id=v.c_dep_horario_id and h.id_d' + 'ependencia=:id_dependencia' 'inner join tramites t on t.id_tramite = v.id_tramite' 'where v.fecha between :fechaini and :fechafin') Left = 180 Top = 213 ParamData = < item DataType = ftInteger Name = 'id_dependencia' ParamType = ptInput end item DataType = ftDate Name = 'fechai...
Licencias2,catastro_gdl,dbo,TABLA,ubicacion,padron_licencias,SI,"'from ubicacion ' 'where calle matches :CALLE' 'and noexterior matches :EXTERIOR' 'and vigencia = '#39'V'#39 'order by calle,noexterior') Left = 368 Top = 392 ParamData = < item DataType = ftString Name = 'CALLE' ParamType = ptInput end item DataType = ftString Name = 'EXTERIOR' ParamType = ptInput end> object Query2calle: TStringField FieldName = 'calle' ..."
Licencias2,catastro_gdl,dbo,TABLA,usuarios,padron_licencias,SI,"'from usuarios u, deptos d' 'where usuario = :usuario' 'and d.cvedepto = u.cvedepto') Left = 236 Top = 232 ParamData = < item DataType = ftString Name = 'usuario' ParamType = ptUnknown end> object usrnivel: TSmallintField FieldName = 'nivel' Origin = 'usuarios.nivel' end object usrcvedependencia: TIntegerField FieldName = 'cvedependencia' Origin = 'deptos.cvedependencia' end ..."
Licencias2,catastro_gdl,dbo,TABLA,v_recibos,padron_licencias,SI,"'left join v_recibos r on p.recaud=r.id_rec and p.caja=r.caja and' + ' p.fecha=r.fecha and p.folio=r.operacion' 'where p.cvecuenta = :id_licencia and' 'p.cveconcepto in(8,27,28) and cvecanc is null' 'order by p.fecha desc') Left = 516 Top = 142 ParamData = < item DataType = ftInteger Name = 'id_licencia' ParamType = ptUnknown Size = 4 end> object pagoscvepago: TIntegerField FieldName = '..."
Licencias2,catastro_gdl,dbo,TABLA,valoradeudo,padron_licencias,SI,"'FROM valoradeudo valoradeudo' 'Where cvecuenta= :cvecuenta' 'order by valoradeudo.axoefec, valoradeudo.bimefec') Left = 498 Top = 352 ParamData = < item DataType = ftInteger Name = 'cvecuenta' ParamType = ptUnknown end> object valoradeudoQrycvecuenta: TIntegerField FieldName = 'cvecuenta' Origin = 'valoradeudo.cvecuenta' ProviderFlags = [pfInWhere] end object valoradeudoQryaxoefec: TSmal..."
Licencias2,catastro_gdl,dbo,TABLA,valores,padron_licencias,SI,'SELECT * FROM valores' 'where cvevalor= :cvevalor') Left = 92 Top = 352 ParamData = < item DataType = ftInteger Name = 'cvevalor' ParamType = ptUnknown end> object valoresqrycvevalor: TIntegerField FieldName = 'cvevalor' Origin = 'valores.cvevalor' end object valoresqrycvecuenta: TIntegerField FieldName = 'cvecuenta' Origin = 'valores.cvecuenta' end object valoresqrytasa: TFloa...
Licencias2,catastro_gdl,dbo,TABLA,zona_lic,padron_licencias,SI,'select * from zona_lic where' 'licencia = :licencia') Left = 104 Top = 304 ParamData = < item DataType = ftInteger Name = 'licencia' ParamType = ptUnknown end> object QryZonalicencia: TIntegerField FieldName = 'licencia' Origin = 'zona_lic.licencia' end object QryZonazona: TSmallintField FieldName = 'zona' Origin = 'zona_lic.zona' end object QryZonasubzona: TSmallintField ...
Licencias2,catastro_gdl,informix,TABLA,bloqueo,padron_licencias,SI,"CREATE TABLE informix.bloqueo ( id_tramite INTEGER, id_licencia INTEGER, id_anuncio INTEGER, bloqueado SMALLINT, capturista CHAR(10), fecha_mov DATE, observa CHAR(80), vigente CHAR(1) ) EXTENT SIZE 16 NEXT SIZE 16 LOCK MODE PAGE CREATE TABLE sigonzal.bloqueo_dom ( cvecuenta INTEGER, cvecalle INTEGER NOT NULL, calle CHAR(30), num_ext INTEGER, let_ext CHAR(4), num_int INTEGER, let_int CHAR(4), folio INTEGER, fecha DATE, hora DATETIME ..."
Licencias2,catastro_gdl,informix,TABLA,c_giros_holog,padron_licencias,SI,'SELECT * FROM informix.c_giros_holog where id_giro = :id_giro an' + 'd axo = year(today)') Left = 360 Top = 136 ParamData = < item DataType = ftUnknown Name = 'id_giro' ParamType = ptUnknown end> end object verifica_firma: TStoredProc DatabaseName = 'DBCatastro2' StoredProcName = 'verifica_firma' Left = 312 Top = 80 ParamData = < item DataType = ftString Name = 'p_usuario'...
Licencias2,catastro_gdl,sigonzal,TABLA,bloqueo_dom,padron_licencias,SI,"CREATE TABLE sigonzal.bloqueo_dom ( cvecuenta INTEGER, cvecalle INTEGER NOT NULL, calle CHAR(30), num_ext INTEGER, let_ext CHAR(4), num_int INTEGER, let_int CHAR(4), folio INTEGER, fecha DATE, hora DATETIME HOUR TO MINUTE, vig CHAR(1), observacion CHAR(255), capturista CHAR(10) ) EXTENT SIZE 16 NEXT SIZE 16 LOCK MODE PAGE CREATE TABLE h_bloqueo_dom ( cvecuenta INTEGER, cvecalle INTEGER NOT NULL, calle CHAR(30), num_ext I..."
